"text","hashtags","sentiment","sentiment_label"
"dear sir kindly listen janata ki baat replace hon ble shri hardeep singh pori aviation ministry appoint home minister india best result kabul also arrange visit kabul gurdwara ","","0.8","positive"
"wondering corona infecting born corona ","","0","neutral"
"knows man cure corona virus ","COVID19 lagoslockdown lockdown lockdownlagos donjazzy Coronavirustruth NEPA StayHome StaySafe StayAtHome","0","neutral"
"young rebel star contributes lakhs total contribution cr fight aganist ","Prabhas CCC CoronaCrisisCharity Prabhas","0.05","neutral"
"china exporting faulty thermometers amp masks wasnt enough man rubbing new masks feet pass possibility infection target countries still sure dont want call ","","0.06818181818181818","neutral"
"parents hiring transgender people read stories kids sex ed grade school kids explain please ugh homeschooling coronavirus set back generation children ","","0","neutral"
"thiss insane wheres indian human rights watch dogs","","-0.5","negative"
"_ due corona virus govt ordered release prisoners parole govt silent sant shri asharamji bapu even totally innocent amp years old amp people yrs age higher chances get infected corona virus","","0","neutral"
"hello elderly woman osapa london presently developed symptoms corona virus cant breathe well right got call son complaining calling ncdc hotlines ignored please see ","","0.1","neutral"
"hoarding times like pretty normal evolution hardwired brains hoard emergency scenarios make us feel safer s interesting also hardwired shame others hoard interesting anomaly indeed","coronavirusindia Corona","0.35","positive"
" holyshit m tired corona take life walls upload vienneta de fak need survive shit ","","-0.30000000000000004","negative"
"ofc wtf might corona","","-0.5","negative"
"keep virginity stay away unprotected sex corona period chemist dey open corona period o get postinor ","Coronavirustruth","0","neutral"
"trying reach customer care keeps telling temporarily unavailable going get corona phone call i need know ","","0","neutral"
"young rebel star contributes lakhs total contribution cr fight aganist","Prabhas CCC CoronaCrisisCharity Prabhas","0.05","neutral"
"cows get respect concern india modi yogi government kiiling migrant laborers chemical solution ","Corona","0.5","positive"
"sudhir amp sudhanshu running kitchen delhi university area food packets distribution area picked kitchen dm","","0","neutral"
"young rebel star contributes lakhs total contribution cr fight actor big heart true pan indian star prabhas","Prabhas CoronaCrisisCharity Prabhas","0.05","neutral"
"could start nhs staff especially icu departments personally know many medics nurse cant get tested ","","0.16666666666666666","positive"
"young rebel star contributes lakhs total contribution cr fight aganist ","Prabhas CCC CoronaCrisisCharity Prabhas","0.05","neutral"
"hear staggering need ppe ventilators think little tidbit information days impeachment hearings ended besides fact getting nsa hhs briefings potential pandemic trump amp pompeo sent tons ppe china","","-0.12916666666666668","neutral"
"got corona hand","","0","neutral"
"dear crush im coming ive survived ebola amp corona think rejection id fear forever","","0","neutral"
"kind treatment chance infected need run rest isolate hospital n t see happening coming airports s stressing see bjp govt thinks poor less humans ","","0.6","positive"
"corona would one beautiful mondays ever keep stay safe ","SocialDistancing WashYourHands","0.675","positive"
"current status positive cases active be cases cured discharged died ","Corona Tamilnadu CoronaUpdate Tamilnadu CoronaVirus","0.031313131313131314","neutral"
"young rebel star contributes lakhs total contribution cr fight actor big heart true pan indian star prabhas","Prabhas CoronaCrisisCharity Prabhas","0.05","neutral"
" rampur guy calls corona helpline asks samosas repeatedly despite warnings doesnt stop arre samosa bhejo bhai rampur dm gets samosas delivered guy also orders clean drain punishment cc ","","0","neutral"
"educated cm kejriwal forced labourers move delhi corona epidemic sanghi cm yogi welcomed everyone quarantined days avoid spreading rt proud sanghi ","","-0.30000000000000004","negative"
"bye bye corona sincerely pm","","0.5","positive"
"testing corona schools closed jeez chill ","","-0.1","neutral"
"please wish bring notice s vaccine injected people nsukka enugu state cure corona virus wish know re aware got information decided ask ","coronavirus","0.25","positive"
"finished awesome podcast check show talk life take ","","1","positive"
"god help","","0","neutral"
"ways corona spread strange single person got infected kanika kapoor people coming contact late mr ragi tested corona positive ","","-0.007142857142857145","neutral"
"government zero ethics coordination plan","","0","neutral"
"spray returning vips nris corporate executives airports like ok migrant labour remember coronavirus brought india poor international travellers spread didnt self isolate quarantine ","","0.25","positive"
" coronavirus ravages world creating global shortage protective gear ","","0","neutral"
"corona epidemic hurts years age bapuji years old despite instructions supreme court government sant shri asharamji bapu yet released ","","0","neutral"
"corona shit living best life","","0.4","positive"
"money meant house rent spent half corona pray everything ends two weeks hmm","","-0.13333333333333333","neutral"
"chloroquine approved us treatment corona virus self conducting test device lunched within week ","","0","neutral"
"yogi children lessor god barbarism yogi government disgusting people need quarantine amp treatment infected","","-1","negative"
"scared donation india able ward corona modiji popularity becomes future look bleak","","0","neutral"
"inspiration annayya narsapur yerramsetti palem panchayat votes majority vachina gramam lo vegetables distribution","","0","neutral"
" kill coronavirus infection may may disinfect skin washing hands soap demeaning humans public health devoid ethics ","","0","neutral"
"_lynch losing sense taste smell symptom corona virus far ve heard ","","0.1","neutral"
"germany handled pandemic nothing short astonishing meet freaking flying icu unit ","","0.25","positive"
"thankyou lord","","0","neutral"
"bye bye corona sincerely pm","","0.5","positive"
"getting shitfaced week noooooooo fuck corona done ","","-0.5","negative"
"earth sure n t done airports coronavirus came quarantine centres ","","0.5","positive"
"bye bye corona sincerely pm","","0.5","positive"
"capitalism system sustainable people world tolerate capitalism becoming clearer amp clearer everyday","","0.5","positive"
"govt many states decided release thousands prisoners parole reduce congestion jails view corona menace elderly people prone infections demand ","","0.5","positive"
"r u trying kill corona humans migrant labourers families forced take bath chemical solution upon entry bareilly ","","-0.30000000000000004","negative"
" ","","0","neutral"
